FlightId	ProcessingTimeUtc	AirlineCode	FlightNumber	SchedDepAirportCode	SchedArrAirportCode	SchedDepartureUtc	SchedArrivalUtc	SchedDepartureLocal	SchedArrivalLocal	Status	DiversionStatus	RecoveryExists	OpAirlineCode	OpFlightNumber	AltDepAirportCode	AltArrAirportCode	OutGateLocal	OutGateUtc	OutGateAccuracy	OutGateSource	InAirLocal	InAirUtc	InAirAccuracy	InAirSource	LandedLocal	LandedUtc	LandedAccuracy	LandedSource	InGateLocal	InGateUtc	InGateAccuracy	InGateSource	DepTerminal	DepGate	CheckinCounter	ArrTerminal	ArrGate	Baggage	SvcType	AircraftType	OptionalEquipment	WeightClass	Unscheduled	SeqNumber	NumLegs	DepAirportCountryId	ArrAirportCountryId	TailNumber	RegAirlineCode	RegFlightNumber	DepScheduleStatus	ArrScheduleStatus	OriginationDateLocal	OriginationDateUtc	DomIntDep	DomIntArr	PrevFltAirlineCode	PrevFltNumber	PrevFltSchedArrLocal	PrevFltSchedArrUtc	PrevFltMethod	Suffix	AircraftOwner	IsGeneralAviation	SchedDepAptNS	SchedArrAptNS	AltDepAptNS	AltArrAptNS	DepDelayCode	ArrDelayCode	UpStreamLegs	DownStreamLegs	NewToFlightWindow	StatusChange	PreviousStatus	DiversionStatusChange	PreviousDiversionStatus	OutGateUtcChange	PreviousOutGateUtc	PreviousOutGateLocal	InAirUtcChange	PreviousInAirUtc	PreviousInAirLocal	LandingUtcChange	PreviousLandingUtc	PreviousLandingLocal	InGateUtcChange	PreviousInGateUtc	PreviousInGateLocal	DepGateChange	PreviousDepGate	DepTerminalChange	PreviousDepTerminal	ArrGateChange	PreviousArrGate	ArrTerminalChange	PreviousArrTerminal	BaggageChange	PreviousBaggage	AircraftTypeChange	PreviousAircraftType	TailNumberChange	PreviousTailNumber	PrevFltChange	PreviousPrevFltAirlineCode	PreviousPrevFltNumber	OtherChange
LXJ408TYQCAK04131930	2017-04-13 20:28:00	LXJ	408	TYQ	CAK	2017-04-13 19:30	2017-04-13 20:25	2017-04-13 15:30	2017-04-13 16:25	InAir		N									2017-04-13 16:00	2017-04-13 20:00	Actual	FlightViewData	2017-04-13 16:38	2017-04-13 20:38	Estimated	FlightViewData												E545		L	Y			US	US																		I	I																		Y	2017-04-13 20:39	2017-04-13 16:39																					
AA3667DFWMTY04131929	2017-04-13 20:28:00	AA	3667	DFW	MTY	2017-04-13 19:29	2017-04-13 21:13	2017-04-13 14:29	2017-04-13 16:13	InAir		N					2017-04-13 14:23	2017-04-13 19:23	Actual	AirlineData	2017-04-13 14:39	2017-04-13 19:39	Actual	AirlineData	2017-04-13 15:54	2017-04-13 20:54	Estimated	FlightViewData	2017-04-13 15:58	2017-04-13 20:58	Estimated	AirlineData	B	B6		A	7		J	E170		L		1	2	US	MX	N246NN	MQ	3667			2017-04-13	2017-04-13			AA	3643	2017-04-13 13:23	2017-04-13 18:23	T		MQ		I	I			06	06		DFW												Y	2017-04-13 20:53	2017-04-13 15:53																					
FLE544YYCCAL404132005	2017-04-13 20:28:00	FLE	544	YYC	CAL4	2017-04-13 20:05	2017-04-13 21:14	2017-04-13 14:05	2017-04-13 21:14	InAir		N									2017-04-13 14:04	2017-04-13 20:04	Actual	FlightViewData	2017-04-13 21:04	2017-04-13 21:04	Estimated	FlightViewData												B734		Q	Y			CA																			I																			Y	2017-04-13 21:03	2017-04-13 21:03																					
AA5076DCAMCI04131759	2017-04-13 20:28:00	AA	5076	DCA	MCI	2017-04-13 17:59	2017-04-13 20:40	2017-04-13 13:59	2017-04-13 15:40	InAir		N					2017-04-13 13:54	2017-04-13 17:54	Actual	AirlineData	2017-04-13 14:29	2017-04-13 18:29	Actual	AirlineData	2017-04-13 15:43	2017-04-13 20:43	Estimated	FlightViewData	2017-04-13 15:50	2017-04-13 20:50	Estimated	AirlineData	C	39		C	85	1	J	CRJ7		L		1	2	US	US	N719PS	OH	5076			2017-04-13	2017-04-13			AA	5052	2017-04-13 12:59	2017-04-13 16:59	T		OH		I	I			06	06		DCA												Y	2017-04-13 20:42	2017-04-13 15:42																					
DL3869LGASTL04131824	2017-04-13 20:28:00	DL	3869	LGA	STL	2017-04-13 18:24	2017-04-13 21:19	2017-04-13 14:24	2017-04-13 16:19	InAir		N					2017-04-13 14:17	2017-04-13 18:17	Actual	AirlineData	2017-04-13 14:36	2017-04-13 18:36	Actual	AirlineData	2017-04-13 15:46	2017-04-13 20:46	Estimated	FlightViewData	2017-04-13 15:51	2017-04-13 20:51	Estimated	AirlineData	D	D05		1	A8		J	CRJ9		L		1	1	US	US	N336PQ	9E	3869			2017-04-13	2017-04-13			DL	3695	2017-04-13 13:42	2017-04-13 17:42	T		9E		I	I			06	06														Y	2017-04-13 20:49	2017-04-13 15:49																					
AA786ATLCLT04131950	2017-04-13 20:28:00	AA	786	ATL	CLT	2017-04-13 19:50	2017-04-13 21:14	2017-04-13 15:50	2017-04-13 17:14	InAir		N					2017-04-13 15:46	2017-04-13 19:46	Actual	AirlineData	2017-04-13 16:03	2017-04-13 20:03	Actual	AirlineData	2017-04-13 16:40	2017-04-13 20:40	Estimated	FlightViewData	2017-04-13 16:57	2017-04-13 20:57	Estimated	AirlineData	N	D21			C11	C	J	A319		L		1	2	US	US	N709UW					2017-04-13	2017-04-13											I	I			06	06		CDG												Y	2017-04-13 20:39	2017-04-13 16:39																					
AM633SATMEX04131814	2017-04-13 20:28:00	AM	633	SAT	MEX	2017-04-13 18:14	2017-04-13 20:30	2017-04-13 13:14	2017-04-13 15:30	InGate		N					2017-04-13 13:04	2017-04-13 18:04	Actual	AirlineData	2017-04-13 13:33	2017-04-13 18:33	Actual	FlightViewData	2017-04-13 15:01	2017-04-13 20:01	Actual	FlightViewData	2017-04-13 15:24	2017-04-13 20:24	Actual	AirlineData	A	A7		2	P		J	E190		L		1	1	US	MX	XAGAX	5D	633	DE	AE	2017-04-13	2017-04-13			AM	632	2017-04-13 11:58	2017-04-13 16:58	T		5D		I	I			06	06				Y	Landed												Y	2017-04-13 20:06	2017-04-13 15:06																		
AA1804SATCLT04131955	2017-04-13 20:28:00	AA	1804	SAT	CLT	2017-04-13 19:55	2017-04-13 22:42	2017-04-13 14:55	2017-04-13 18:42	InAir		N					2017-04-13 14:51	2017-04-13 19:51	Actual	AirlineData	2017-04-13 15:05	2017-04-13 20:05	Actual	AirlineData	2017-04-13 18:26	2017-04-13 22:26	Estimated	FlightViewData	2017-04-13 18:32	2017-04-13 22:32	Estimated	AirlineData	B	B2			B15	B	J	A319		L		1	2	US	US	N750UW					2017-04-13	2017-04-13											I	I			06	06		IND												Y	2017-04-13 22:28	2017-04-13 18:28																					
RSP587CLDSJC04131900	2017-04-13 20:28:00	RSP	587	CLD	SJC	2017-04-13 19:00	2017-04-13 20:27	2017-04-13 12:00	2017-04-13 13:27	InAir		N									2017-04-13 12:46	2017-04-13 19:46	Actual	FlightViewData	2017-04-13 13:56	2017-04-13 20:56	Estimated	FlightViewData												E50P		L	Y			US	US																		I	I																		Y	2017-04-13 20:58	2017-04-13 13:58																					
B61654SJUFLL04131821	2017-04-13 20:28:00	B6	1654	SJU	FLL	2017-04-13 18:21	2017-04-13 21:15	2017-04-13 14:21	2017-04-13 17:15	InAir		N					2017-04-13 14:23	2017-04-13 18:23	Actual	AirlineData	2017-04-13 14:48	2017-04-13 18:48	Actual	AirlineData	2017-04-13 17:16	2017-04-13 21:16	Estimated	FlightViewData	2017-04-13 17:36	2017-04-13 21:36	Estimated	AirlineData	A	A6		3	E10	7	J	A320		L		1	1	PR	US	N505JB					2017-04-13	2017-04-13											I	I																		Y	2017-04-13 21:18	2017-04-13 17:18																					
DL2245ATLAUS04131848	2017-04-13 20:28:00	DL	2245	ATL	AUS	2017-04-13 18:48	2017-04-13 21:17	2017-04-13 14:48	2017-04-13 16:17	InAir		N					2017-04-13 14:47	2017-04-13 18:47	Actual	AirlineData	2017-04-13 14:57	2017-04-13 18:57	Actual	AirlineData	2017-04-13 15:50	2017-04-13 20:50	Estimated	FlightViewData	2017-04-13 15:57	2017-04-13 20:57	Estimated	AirlineData	S	B11			6		J	MD90		L		1	2	US	US	N941DN					2017-04-13	2017-04-13			DL	1868	2017-04-13 13:54	2017-04-13 17:54	T				I	I			06	06		ATL												Y	2017-04-13 20:52	2017-04-13 15:52																					
RAX264EDJASN04131900	2017-04-13 20:28:00	RAX	264	EDJ	ASN	2017-04-13 19:00	2017-04-13 20:15	2017-04-13 15:00	2017-04-13 15:15	InAir		N									2017-04-13 15:37	2017-04-13 19:37	Actual	FlightViewData	2017-04-13 15:43	2017-04-13 20:43	Estimated	FlightViewData												FA20		L	Y			US	US																		I	I																		Y	2017-04-13 20:42	2017-04-13 15:42																					
G41634CLEMYR04131908	2017-04-13 20:28:00	G4	1634	CLE	MYR	2017-04-13 19:08	2017-04-13 20:44	2017-04-13 15:08	2017-04-13 16:44	InAir		N					2017-04-13 15:07	2017-04-13 19:07	Actual	AirlineData	2017-04-13 15:20	2017-04-13 19:20	Actual	FlightViewData	2017-04-13 16:32	2017-04-13 20:32	Estimated	FlightViewData	2017-04-13 16:31	2017-04-13 20:31	Estimated	AirlineData		A11					J	A320		L		1	1	US	US						2017-04-13	2017-04-13											I	I																		Y	2017-04-13 20:31	2017-04-13 16:31																					
EJA686HPNPBI04131845	2017-04-13 20:28:00	EJA	686	HPN	PBI	2017-04-13 18:45	2017-04-13 21:17	2017-04-13 14:45	2017-04-13 17:17	InAir		N									2017-04-13 15:11	2017-04-13 19:11	Actual	FlightViewData	2017-04-13 18:30	2017-04-13 22:30	Estimated	FlightViewData												C56X		L	Y			US	US																		I	I																		Y	2017-04-13 22:28	2017-04-13 18:28																					
AA2503LAXORD04131825	2017-04-13 20:28:00	AA	2503	LAX	ORD	2017-04-13 18:25	2017-04-13 22:47	2017-04-13 11:25	2017-04-13 17:47	InAir		N					2017-04-13 11:18	2017-04-13 18:18	Actual	AirlineData	2017-04-13 11:42	2017-04-13 18:42	Actual	AirlineData	2017-04-13 17:11	2017-04-13 22:11	Estimated	FlightViewData	2017-04-13 17:31	2017-04-13 22:31	Estimated	AirlineData	5	50B		T3	K5	6	J	B738		L		1	1	US	US	N945NN					2017-04-13	2017-04-13			AA	1192	2017-04-13 10:21	2017-04-13 17:21	T				I	I			06	06														Y	2017-04-13 22:13	2017-04-13 17:13																					
AA333BOSLAX04131600	2017-04-13 20:28:00	AA	333	BOS	LAX	2017-04-13 16:00	2017-04-13 22:29	2017-04-13 12:00	2017-04-13 15:29	InAir		N					2017-04-13 11:54	2017-04-13 15:54	Actual	AirlineData	2017-04-13 12:12	2017-04-13 16:12	Actual	AirlineData	2017-04-13 15:05	2017-04-13 22:05	Estimated	FlightViewData	2017-04-13 15:26	2017-04-13 22:26	Estimated	AirlineData	B	B33		4	46B	3	J	B738		L		1	1	US	US	N314PD					2017-04-13	2017-04-13			AA	1240	2017-04-13 10:32	2017-04-13 14:32	T				I	I			06	06														Y	2017-04-13 22:03	2017-04-13 15:03																					
PBR155YWGSDL04131830	2017-04-13 20:28:00	PBR	155	YWG	SDL	2017-04-13 18:30	2017-04-13 21:37	2017-04-13 13:30	2017-04-13 14:37	InAir		N									2017-04-13 13:44	2017-04-13 18:44	Actual	FlightViewData	2017-04-13 14:47	2017-04-13 21:47	Estimated	FlightViewData												G150		L	Y			CA	US																		I	F																		Y	2017-04-13 21:49	2017-04-13 14:49																					
DL5910DFWDTW04131814	2017-04-13 20:28:00	DL	5910	DFW	DTW	2017-04-13 18:14	2017-04-13 20:54	2017-04-13 13:14	2017-04-13 16:54	InAir		N					2017-04-13 13:17	2017-04-13 18:17	Actual	AirlineData	2017-04-13 13:28	2017-04-13 18:28	Actual	AirlineData	2017-04-13 16:42	2017-04-13 20:42	Estimated	FlightViewData	2017-04-13 16:46	2017-04-13 20:46	Estimated	AirlineData	E	E13		EM	A5		J	E170		L		1	1	US	US	N869RW	YX	5910			2017-04-13	2017-04-13			DL	6104	2017-04-13 12:43	2017-04-13 17:43	T		YX		I	I			06	06														Y	2017-04-13 20:41	2017-04-13 16:41																					
DPJ248CHOMSP04131825	2017-04-13 20:28:00	DPJ	248	CHO	MSP	2017-04-13 18:25	2017-04-13 20:50	2017-04-13 14:25	2017-04-13 15:50	InAir		N									2017-04-13 14:39	2017-04-13 18:39	Actual	FlightViewData	2017-04-13 16:05	2017-04-13 21:05	Estimated	FlightViewData												C56X		L	Y			US	US																		I	I																		Y	2017-04-13 21:06	2017-04-13 16:06																					
JTL104SGRIND04131800	2017-04-13 20:28:00	JTL	104	SGR	IND	2017-04-13 18:00	2017-04-13 20:13	2017-04-13 13:00	2017-04-13 16:13	InAir		N									2017-04-13 14:07	2017-04-13 19:07	Actual	FlightViewData	2017-04-13 17:23	2017-04-13 21:23	Estimated	FlightViewData												C25M		L	Y			US	US																		I	I																		Y	2017-04-13 21:21	2017-04-13 17:21																					
AA4103PHLMKE04131920	2017-04-13 20:28:00	AA	4103	PHL	MKE	2017-04-13 19:20	2017-04-13 21:30	2017-04-13 15:20	2017-04-13 16:30	InAir		N					2017-04-13 15:17	2017-04-13 19:17	Actual	AirlineData	2017-04-13 15:31	2017-04-13 19:31	Actual	AirlineData	2017-04-13 16:20	2017-04-13 21:20	Estimated	FlightViewData	2017-04-13 16:28	2017-04-13 21:28	Estimated	AirlineData	F	F9			D54	5	J	CRJ2		L		1	2	US	US	N445AW	ZW	4103			2017-04-13	2017-04-13									ZW		I	I			06	06		PHL												Y	2017-04-13 21:22	2017-04-13 16:22																					
AC34YVRYYZ04131600	2017-04-13 20:28:00	AC	34	YVR	YYZ	2017-04-13 16:00	2017-04-13 20:20	2017-04-13 09:00	2017-04-13 16:20	Landed		N					2017-04-13 09:19	2017-04-13 16:19	Actual	AirlineData	2017-04-13 09:45	2017-04-13 16:45	Actual	AirlineData	2017-04-13 16:27	2017-04-13 20:27	Actual	FlightViewData	2017-04-13 16:34	2017-04-13 20:34	Estimated	AirlineData	DTB	C50		T1	D39		J	B77L		Q		2	2	CA	CA	CFIUJ			DD	AD	2017-04-13	2017-04-13			AC	34	2017-04-13 07:30	2017-04-13 14:30	T				I	I			06	06	SYD			Y	InAir									Y	2017-04-13 20:24	2017-04-13 16:24																					
DL2050MSYLGA04131759	2017-04-13 20:28:00	DL	2050	MSY	LGA	2017-04-13 17:59	2017-04-13 20:59	2017-04-13 12:59	2017-04-13 16:59	InAir		N					2017-04-13 13:10	2017-04-13 18:10	Actual	AirlineData	2017-04-13 13:25	2017-04-13 18:25	Actual	AirlineData	2017-04-13 17:00	2017-04-13 21:00	Estimated	FlightViewData	2017-04-13 17:01	2017-04-13 21:01	Estimated	AirlineData		D2		D	D09		J	A319		L		1	1	US	US	N335NB					2017-04-13	2017-04-13			DL	1251	2017-04-13 12:23	2017-04-13 17:23	T				I	I			06	06														Y	2017-04-13 20:53	2017-04-13 16:53																					
EJA302CXYTMB04131730	2017-04-13 20:28:00	EJA	302	CXY	TMB	2017-04-13 17:30	2017-04-13 20:02	2017-04-13 13:30	2017-04-13 16:02	InAir		N									2017-04-13 14:09	2017-04-13 18:09	Actual	FlightViewData	2017-04-13 16:39	2017-04-13 20:39	Estimated	FlightViewData												E55P		L	Y			US	US																		I	I																		Y	2017-04-13 20:34	2017-04-13 16:34																					
AA6035SATLAX04131950	2017-04-13 20:28:00	AA	6035	SAT	LAX	2017-04-13 19:50	2017-04-13 23:18	2017-04-13 14:50	2017-04-13 16:18	InAir		N					2017-04-13 14:43	2017-04-13 19:43	Actual	AirlineData	2017-04-13 15:07	2017-04-13 20:07	Actual	AirlineData	2017-04-13 15:51	2017-04-13 22:51	Estimated	FlightViewData	2017-04-13 16:21	2017-04-13 23:21	Estimated	AirlineData	A	A17		5	52F	2	J	E75L		L		2	2	US	US	N218NN	CP	6035			2017-04-13	2017-04-13			AA	6035	2017-04-13 14:20	2017-04-13 19:20	T		CP		I	I			06	06	LAX													Y	2017-04-13 22:52	2017-04-13 15:52																					
DL1634ATLCAK04131916	2017-04-13 20:28:00	DL	1634	ATL	CAK	2017-04-13 19:16	2017-04-13 20:59	2017-04-13 15:16	2017-04-13 16:59	InAir		N					2017-04-13 15:12	2017-04-13 19:12	Actual	AirlineData	2017-04-13 15:33	2017-04-13 19:33	Actual	AirlineData	2017-04-13 16:48	2017-04-13 20:48	Estimated	FlightViewData	2017-04-13 16:52	2017-04-13 20:52	Estimated	AirlineData	S	B14			5		J	MD90		Z		1	2	US	US	N957DN					2017-04-13	2017-04-13			DL	70	2017-04-13 14:17	2017-04-13 18:17	T				I	I			06	06		ATL															Y	2017-04-13 21:01	2017-04-13 17:01																		
NRL54YZFYVO04132030	2017-04-13 20:28:00	NRL	54	YZF	YVO	2017-04-13 20:30	2017-04-14 00:04	2017-04-13 14:30	2017-04-13 20:04	Proposed		N					2017-04-13 14:30	2017-04-13 20:30	Estimated	FlightViewData																				B732		Q	Y			CA	CA																		I	I							Y																																		
AA1305SLCORD04131925	2017-04-13 20:28:00	AA	1305	SLC	ORD	2017-04-13 19:25	2017-04-13 22:40	2017-04-13 13:25	2017-04-13 17:40	InAir		N					2017-04-13 13:18	2017-04-13 19:18	Actual	AirlineData	2017-04-13 13:31	2017-04-13 19:31	Actual	AirlineData	2017-04-13 17:06	2017-04-13 22:06	Estimated	FlightViewData	2017-04-13 17:27	2017-04-13 22:27	Estimated	AirlineData	1	A5		T3	K3	6	J	MD83		Z		2	2	US	US	N967TW					2017-04-13	2017-04-13											I	I			06	06	ORD													Y	2017-04-13 22:04	2017-04-13 17:04																					
SLG3YXEYEG04131930	2017-04-13 20:28:00	SLG	3	YXE	YEG	2017-04-13 19:30	2017-04-13 20:44	2017-04-13 13:30	2017-04-13 14:44	Landed		N									2017-04-13 13:20	2017-04-13 19:20	Actual	FlightViewData	2017-04-13 14:27	2017-04-13 20:27	Actual	FlightViewData												BE20		R	Y			CA	CA																		I	I								Y	InAir									Y	2017-04-13 20:26	2017-04-13 14:26																					
DL5134ATLROA04131927	2017-04-13 20:28:00	DL	5134	ATL	ROA	2017-04-13 19:27	2017-04-13 20:54	2017-04-13 15:27	2017-04-13 16:54	InAir		N					2017-04-13 15:21	2017-04-13 19:21	Actual	AirlineData	2017-04-13 15:36	2017-04-13 19:36	Actual	AirlineData	2017-04-13 16:37	2017-04-13 20:37	Estimated	FlightViewData	2017-04-13 16:40	2017-04-13 20:40	Estimated	AirlineData	S	D32			4		J	CRJ2		L		1	2	US	US	N917EV	EV	5134			2017-04-13	2017-04-13			DL	5427	2017-04-13 14:41	2017-04-13 18:41	T		EV		I	I			06	06		ATL												Y	2017-04-13 20:36	2017-04-13 16:36																					
DL5291YYZMSP04132152	2017-04-13 20:28:00	DL	5291	YYZ	MSP	2017-04-13 21:52	2017-04-14 00:15	2017-04-13 17:52	2017-04-13 19:15	Scheduled		N																					3	A6		1	B10	9	J	CR9				1	1	CA	US	N200PQ	EV	5291			2017-04-13	2017-04-13			DL	5130	2017-04-13 17:17	2017-04-13 21:17	T		EV		I	I			06	06																				Y	A14																
AA2193SNAORD04131905	2017-04-13 20:28:00	AA	2193	SNA	ORD	2017-04-13 19:05	2017-04-13 23:12	2017-04-13 12:05	2017-04-13 18:12	InAir		N					2017-04-13 11:59	2017-04-13 18:59	Actual	AirlineData	2017-04-13 12:15	2017-04-13 19:15	Actual	AirlineData	2017-04-13 17:38	2017-04-13 22:38	Estimated	FlightViewData	2017-04-13 18:02	2017-04-13 23:02	Estimated	AirlineData	A	7		T3	H9	4	J	B738		L		1	2	US	US	N939NN					2017-04-13	2017-04-13			AA	1456	2017-04-13 11:20	2017-04-13 18:20	T				I	I			06	06		MIA												Y	2017-04-13 22:42	2017-04-13 17:42																					
CA879PEKYUL04130515	2017-04-13 20:28:00	CA	879	PEK	YUL	2017-04-13 05:15	2017-04-13 18:00	2017-04-13 13:15	2017-04-13 14:00	InAir		N					2017-04-13 15:52	2017-04-13 07:52	Actual	AirlineData	2017-04-13 16:35	2017-04-13 08:35	Actual	AirlineData	2017-04-13 16:40	2017-04-13 20:40	Estimated	FlightViewData					T3	E26					J	B77W		Q		1	1	CN	CA	B2043					2017-04-13	2017-04-13			CA	1310	2017-04-13 11:10	2017-04-13 03:10	T				I	I			06	06														Y	2017-04-13 20:38	2017-04-13 16:38																					
AA1688SANDFW04131915	2017-04-13 20:28:00	AA	1688	SAN	DFW	2017-04-13 19:15	2017-04-13 22:16	2017-04-13 12:15	2017-04-13 17:16	InAir		N					2017-04-13 12:07	2017-04-13 19:07	Actual	AirlineData	2017-04-13 12:30	2017-04-13 19:30	Actual	AirlineData	2017-04-13 16:55	2017-04-13 21:55	Estimated	FlightViewData	2017-04-13 17:08	2017-04-13 22:08	Estimated	AirlineData	2	23		C	C4	C4	J	A321		L		1	1	US	US	N172US					2017-04-13	2017-04-13			AA	653	2017-04-13 11:07	2017-04-13 18:07	T				I	I			06	06														Y	2017-04-13 21:54	2017-04-13 16:54																					
AA4317PITDCA04131917	2017-04-13 20:28:00	AA	4317	PIT	DCA	2017-04-13 19:17	2017-04-13 20:38	2017-04-13 15:17	2017-04-13 16:38	InAir		N					2017-04-13 15:34	2017-04-13 19:34	Actual	AirlineData	2017-04-13 15:44	2017-04-13 19:44	Actual	AirlineData	2017-04-13 16:29	2017-04-13 20:29	Estimated	FlightViewData	2017-04-13 16:36	2017-04-13 20:36	Estimated	AirlineData		B33		C	35X	10	J	E145		L		2	2	US	US	N614AE	AX	4317			2017-04-13	2017-04-13			AA	4317	2017-04-13 14:52	2017-04-13 18:52	T		AX		I	I			06	06	DCA													Y	2017-04-13 20:27	2017-04-13 16:27																					
AA109LHRLAX04131115	2017-04-13 20:28:00	AA	109	LHR	LAX	2017-04-13 11:15	2017-04-13 22:40	2017-04-13 12:15	2017-04-13 15:40	InAir		N					2017-04-13 12:06	2017-04-13 11:06	Actual	AirlineData	2017-04-13 12:28	2017-04-13 11:28	Actual	AirlineData	2017-04-13 15:21	2017-04-13 22:21	Estimated	FlightViewData	2017-04-13 15:40	2017-04-13 22:40	Estimated	AirlineData	3	34		B	154	4	J	B772		L		1	2	GB	US	N756AM					2017-04-13	2017-04-13											I	I			06	06		HNL												Y	2017-04-13 22:19	2017-04-13 15:19																					
BA22BLHRBWI04131516	2017-04-13 20:28:00	BA	22B	LHR	BWI	2017-04-13 15:16	2017-04-13 22:49	2017-04-13 16:16	2017-04-13 18:49	InAir		N									2017-04-13 16:15	2017-04-13 15:15	Actual	FlightViewData	2017-04-13 18:44	2017-04-13 22:44	Estimated	FlightViewData												B789		Q	Y			GB	US																		I	I																		Y	2017-04-13 22:42	2017-04-13 18:42																					
LXJ517PBIHPN04131924	2017-04-13 20:28:00	LXJ	517	PBI	HPN	2017-04-13 19:24	2017-04-13 21:59	2017-04-13 15:24	2017-04-13 17:59	InAir		N									2017-04-13 15:53	2017-04-13 19:53	Actual	FlightViewData	2017-04-13 18:15	2017-04-13 22:15	Estimated	FlightViewData												CL30		L	Y			US	US																		I	I																		Y	2017-04-13 22:18	2017-04-13 18:18																					
EJA826SBNAPA04131930	2017-04-13 20:28:00	EJA	826	SBN	APA	2017-04-13 19:30	2017-04-13 22:14	2017-04-13 15:30	2017-04-13 16:14	InAir		N									2017-04-13 15:53	2017-04-13 19:53	Actual	FlightViewData	2017-04-13 16:17	2017-04-13 22:17	Estimated	FlightViewData												C560		L	Y			US	US																		I	I																		Y	2017-04-13 22:19	2017-04-13 16:19																					
EJA348CLEPBI04131630	2017-04-13 20:28:00	EJA	348	CLE	PBI	2017-04-13 16:30	2017-04-13 18:56	2017-04-13 12:30	2017-04-13 14:56	InAir		N									2017-04-13 14:18	2017-04-13 18:18	Actual	FlightViewData	2017-04-13 16:44	2017-04-13 20:44	Estimated	FlightViewData												E55P		L	Y			US	US																		I	I																		Y	2017-04-13 20:45	2017-04-13 16:45																					
NK262FLLACY04131814	2017-04-13 20:28:00	NK	262	FLL	ACY	2017-04-13 18:14	2017-04-13 20:42	2017-04-13 14:14	2017-04-13 16:42	InAir		N					2017-04-13 14:30	2017-04-13 18:30	Actual	AirlineData	2017-04-13 14:40	2017-04-13 18:40	Actual	AirlineData	2017-04-13 16:47	2017-04-13 20:47	Estimated	FlightViewData	2017-04-13 17:04	2017-04-13 21:04	Estimated	AirlineData	4	H7			8		J	A320		L		1	1	US	US	N620NK					2017-04-13	2017-04-13			NK	952	2017-04-13 13:14	2017-04-13 17:14	T				I	I																		Y	2017-04-13 20:48	2017-04-13 16:48																					
AA4242PHLCHS04131920	2017-04-13 20:28:00	AA	4242	PHL	CHS	2017-04-13 19:20	2017-04-13 21:08	2017-04-13 15:20	2017-04-13 17:08	InAir		N					2017-04-13 15:49	2017-04-13 19:49	Actual	AirlineData	2017-04-13 16:07	2017-04-13 20:07	Actual	AirlineData	2017-04-13 17:27	2017-04-13 21:27	Estimated	FlightViewData	2017-04-13 17:36	2017-04-13 21:36	Estimated	AirlineData	F	F36			B5		J	CRJ2		L		1	2	US	US	N414ZW	ZW	4242			2017-04-13	2017-04-13			AA	4093	2017-04-13 14:32	2017-04-13 18:32	T		ZW		I	I			06	06		PHL												Y	2017-04-13 21:25	2017-04-13 17:25																					
AA2587PSPORD04131820	2017-04-13 20:28:00	AA	2587	PSP	ORD	2017-04-13 18:20	2017-04-13 22:23	2017-04-13 11:20	2017-04-13 17:23	InAir		N					2017-04-13 11:30	2017-04-13 18:30	Actual	AirlineData	2017-04-13 11:40	2017-04-13 18:40	Actual	AirlineData	2017-04-13 16:57	2017-04-13 21:57	Estimated	FlightViewData	2017-04-13 17:22	2017-04-13 22:22	Estimated	AirlineData		4		T3	K18	7	J	B738		L		1	1	US	US	N905NN					2017-04-13	2017-04-13			AA	2264	2017-04-13 10:26	2017-04-13 17:26	T				I	I			06	06														Y	2017-04-13 21:56	2017-04-13 16:56																					
AA1206TUSDFW04132000	2017-04-13 20:28:00	AA	1206	TUS	DFW	2017-04-13 20:00	2017-04-13 22:16	2017-04-13 13:00	2017-04-13 17:16	InAir		N					2017-04-13 12:50	2017-04-13 19:50	Actual	AirlineData	2017-04-13 13:03	2017-04-13 20:03	Actual	AirlineData	2017-04-13 16:40	2017-04-13 21:40	Estimated	FlightViewData	2017-04-13 17:03	2017-04-13 22:03	Estimated	AirlineData		B11		A	A19	A17	J	B738		L		1	2	US	US	N844NN					2017-04-13	2017-04-13			AA	1507	2017-04-13 11:47	2017-04-13 18:47	T				I	I			06	06		MSP												Y	2017-04-13 21:49	2017-04-13 16:49																					
AA1383PHXCUN04131950	2017-04-13 20:28:00	AA	1383	PHX	CUN	2017-04-13 19:50	2017-04-13 23:40	2017-04-13 12:50	2017-04-13 18:40	InAir		N					2017-04-13 12:45	2017-04-13 19:45	Actual	AirlineData	2017-04-13 13:08	2017-04-13 20:08	Actual	AirlineData	2017-04-13 18:38	2017-04-13 23:38	Estimated	FlightViewData	2017-04-13 18:38	2017-04-13 23:38	Estimated	AirlineData	4	B13		3			J	B738		L		2	2	US	MX	N909NN					2017-04-13	2017-04-13			AA	1383	2017-04-13 11:30	2017-04-13 18:30	T				I	I			06	06	LAS													Y	2017-04-13 23:37	2017-04-13 18:37																					
